Site_ID,Period,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
2041,0.000000,0.158336,0.165752,0.326496,0.162876,0.325526,0.100070,0.185509,0.132507,0.165263,0.126170
2042,0.000000,0.172672,0.207529,0.523853,0.138868,0.167871,0.157475,0.167631,0.233847,0.158319,0.086057
2043,0.000000,0.211063,0.256310,0.510105,0.111371,0.243267,0.191404,0.134819,0.240577,0.159768,0.039689
2044,0.000000,0.165267,0.287434,0.361189,0.118183,0.237699,0.198292,0.136021,0.251814,0.111823,0.059470
2045,0.000000,0.129955,0.257996,0.634439,0.118720,0.174503,0.127393,0.106838,0.400505,0.169633,0.049498
2046,0.000000,0.178187,0.224698,0.450189,0.086457,0.145607,0.085241,0.110009,0.268759,0.073412,0.062388
2047,0.000000,0.067669,0.140318,0.447016,0.203385,0.243348,0.103827,0.171850,0.292071,0.079347,0.073189
2048,0.000000,0.114600,0.107114,0.307811,0.126723,0.138027,0.173926,0.101448,0.169872,0.111320,0.071867
2049,0.000000,0.075608,0.136784,0.228070,0.093092,0.146780,0.134766,0.109992,0.208836,0.064340,0.066607
2050,0.000000,0.075832,0.191060,0.264849,0.105507,0.181698,0.089732,0.102040,0.162504,0.059415,0.055490
2051,0.000000,0.087413,0.116168,0.216312,0.126200,0.189725,0.102515,0.112706,0.134144,0.048846,0.044906
2052,0.000000,0.070870,0.137176,0.218021,0.133897,0.090509,0.170794,0.141726,0.193160,0.064556,0.068444
2053,0.000000,0.136975,0.098600,0.328372,0.221309,0.129002,0.088085,0.086951,0.130260,0.059943,0.060807
2054,0.000000,0.100503,0.117938,0.317322,0.184214,0.112365,0.085003,0.066884,0.123573,0.087358,0.061593
2055,0.000000,0.213676,0.079415,0.300187,0.086097,0.090017,0.052213,0.084508,0.112339,0.095174,0.067905
2056,0.000000,0.164204,0.059156,0.245740,0.107597,0.111004,0.057750,0.086616,0.158880,0.056097,0.086930
2057,0.000000,0.140847,0.124538,0.415709,0.147875,0.118061,0.085326,0.052735,0.112510,0.114940,0.085018
2058,0.000000,0.106046,0.115126,0.385146,0.113474,0.157507,0.103995,0.047566,0.363913,0.113516,0.079839
2059,0.000000,0.054877,0.078601,0.078331,0.185609,0.158131,0.122192,0.256559,0.097036,0.123833,0.057720
2060,0.000000,0.120586,0.044760,0.075561,0.125547,0.191334,0.172553,0.157993,0.125836,0.143347,0.044082
2061,0.000000,0.223411,0.063617,0.068194,0.117983,0.280525,0.260442,0.180272,0.088437,0.101937,0.056328
2062,0.000000,0.154582,0.066138,0.051324,0.095516,0.180750,0.146455,0.175482,0.063395,0.148037,0.041244
2063,0.000000,0.138312,0.130979,0.083456,0.077019,0.317178,0.129993,0.137359,0.066437,0.099622,0.051807
2064,0.000000,0.152872,0.115146,0.073621,0.113286,0.416497,0.209800,0.198419,0.084025,0.135895,0.135262
2065,0.000000,0.129028,0.075757,0.093093,0.088649,0.261002,0.190352,0.160870,0.137819,0.139449,0.090430
2066,0.000000,0.208999,0.051872,0.079573,0.145164,0.119223,0.175008,0.215911,0.099190,0.115763,0.057808
2067,0.000000,0.165663,0.124242,0.079362,0.077385,0.192131,0.151925,0.158313,0.057948,0.116752,0.057579
2068,0.000000,0.195805,0.196012,0.109381,0.107939,0.107597,0.198361,0.239105,0.135519,0.081579,0.053004
2069,0.000000,0.118435,0.102837,0.165496,0.106449,0.138639,0.285781,0.248198,0.147151,0.109187,0.045881
2070,0.000000,0.151618,0.171464,0.128569,0.084400,0.139111,0.268821,0.353220,0.240079,0.238152,0.069992
2071,0.000000,0.156484,0.132717,0.103440,0.070586,0.203768,0.132890,0.201830,0.288461,0.103919,0.082487
2072,0.000000,0.114349,0.103821,0.130641,0.097653,0.126240,0.122689,0.290561,0.199528,0.150086,0.047242
2073,0.000000,0.079333,0.095561,0.143037,0.114787,0.140764,0.148916,0.198539,0.212522,0.132987,0.070095
2074,0.000000,0.072247,0.055864,0.172235,0.098240,0.187767,0.179899,0.201169,0.186395,0.250242,0.054671
2075,0.000000,0.082118,0.086193,0.175384,0.195523,0.194502,0.158306,0.163534,0.098677,0.170597,0.059626
2076,0.000000,0.048672,0.112286,0.124108,0.181602,0.254666,0.177738,0.147359,0.215417,0.178757,0.075855
2077,0.000000,0.099254,0.111378,0.133959,0.124018,0.113607,0.158846,0.195838,0.210191,0.131883,0.097544
2078,0.000000,0.090861,0.162303,0.203060,0.261043,0.129738,0.160601,0.311692,0.116669,0.197787,0.078261
2079,0.000000,0.097524,0.185436,0.252753,0.140248,0.109269,0.209113,0.158899,0.145694,0.322069,0.059287
2080,0.000000,0.080624,0.194591,0.328324,0.086969,0.180819,0.183866,0.129018,0.166162,0.190116,0.043142
2081,0.000000,0.048735,0.214210,0.231907,0.101131,0.314970,0.154434,0.132686,0.199960,0.222647,0.071951
2082,0.000000,0.098929,0.171450,0.448167,0.081357,0.291680,0.204641,0.088825,0.271146,0.125536,0.111699
2083,0.000000,0.104336,0.176543,0.190525,0.137421,0.211024,0.213324,0.146878,0.259534,0.129870,0.115846
2084,0.000000,0.128224,0.203165,0.176686,0.152221,0.300438,0.162815,0.166587,0.157498,0.093591,0.084093
2085,0.000000,0.136713,0.200155,0.142169,0.099065,0.170255,0.132416,0.220625,0.168719,0.152786,0.124177
2086,0.000000,0.155954,0.357313,0.224540,0.094076,0.295684,0.121154,0.198069,0.085548,0.172800,0.160105
2087,0.000000,0.155321,0.326976,0.203666,0.107281,0.327395,0.091727,0.217045,0.111404,0.293673,0.135383
2088,0.000000,0.061263,0.272842,0.164475,0.051895,0.267565,0.119184,0.179245,0.140556,0.267638,0.163366
2089,0.000000,0.149874,0.370490,0.121700,0.104904,0.187596,0.152811,0.209586,0.137966,0.287600,0.119787
2090,0.000000,0.175524,0.354991,0.089654,0.066223,0.282052,0.143303,0.310048,0.153757,0.237913,0.109875
2091,0.000000,0.101983,0.462553,0.123079,0.090888,0.132737,0.176792,0.140650,0.204947,0.188584,0.130437
2092,0.000000,0.122116,0.384361,0.156027,0.097844,0.137187,0.256738,0.150037,0.275453,0.227144,0.211194
2093,0.000000,0.087120,0.337120,0.210054,0.104001,0.076846,0.250277,0.194673,0.133753,0.276385,0.220586
2094,0.000000,0.154300,0.225633,0.157524,0.109927,0.103936,0.252393,0.237204,0.140126,0.356524,0.180553
2095,0.000000,0.224693,0.134856,0.179170,0.106547,0.156002,0.277742,0.171637,0.166194,0.349359,0.129069
2096,0.000000,0.150034,0.195890,0.124518,0.120890,0.132459,0.251566,0.175084,0.151069,0.441158,0.124487
2097,0.000000,0.187030,0.249366,0.209654,0.096003,0.163654,0.191567,0.157746,0.185665,0.318884,0.192835
2098,0.000000,0.177413,0.433967,0.178270,0.091718,0.135713,0.204093,0.215537,0.123652,0.177667,0.193929
2099,0.000000,0.176004,0.249659,0.065272,0.085742,0.113490,0.216962,0.479605,0.132114,0.155114,0.104193
2100,0.000000,0.147531,0.249164,0.085211,0.079031,0.184806,0.181627,0.575123,0.247521,0.265552,0.111471
2101,0.000000,0.178679,0.312708,0.116614,0.151290,0.164836,0.181509,0.274577,0.134279,0.156995,0.101021
2102,0.000000,0.161295,0.304586,0.152885,0.072159,0.142772,0.194655,0.184877,0.320373,0.147989,0.068341
2103,0.000000,0.139394,0.404253,0.139457,0.091146,0.194009,0.207529,0.168060,0.285630,0.190278,0.091674
2104,0.000000,0.155781,0.382389,0.111215,0.083101,0.264326,0.278825,0.210072,0.221774,0.172845,0.181080
2105,0.000000,0.148215,0.269309,0.134306,0.137682,0.124870,0.383339,0.284781,0.172802,0.160245,0.168607
2106,0.000000,0.115506,0.226945,0.189698,0.103904,0.234307,0.409540,0.227522,0.158185,0.226706,0.242498
2107,0.000000,0.105383,0.215864,0.186318,0.103549,0.207030,0.223167,0.272200,0.126829,0.166534,0.204912
2108,0.000000,0.158561,0.279764,0.205799,0.195440,0.209182,0.233122,0.285477,0.103943,0.144896,0.224778
2109,0.000000,0.171145,0.280732,0.183220,0.175208,0.237807,0.201288,0.150614,0.200683,0.100352,0.222142
2110,0.000000,0.123917,0.382802,0.140778,0.141738,0.247525,0.136606,0.245125,0.255967,0.163874,0.092123
2111,0.000000,0.281621,0.461953,0.401445,0.100766,0.158240,0.195159,0.217345,0.150326,0.137203,0.082867
2112,0.000000,0.304369,0.558145,0.247266,0.099249,0.186815,0.174864,0.207493,0.249223,0.085556,0.101916
2113,0.000000,0.164004,0.689085,0.285657,0.138558,0.173828,0.169232,0.235050,0.324020,0.082016,0.118542
2114,0.000000,0.249477,0.522442,0.285431,0.156104,0.171531,0.280679,0.148871,0.329936,0.097222,0.139933
2115,0.000000,0.165426,0.308089,0.356398,0.157487,0.207466,0.363863,0.211618,0.168745,0.060119,0.150297
2116,0.000000,0.188613,0.245852,0.478260,0.167401,0.154582,0.284663,0.183806,0.265906,0.088376,0.157688
2117,0.000000,0.194760,0.293162,0.395763,0.096195,0.253266,0.166024,0.161557,0.217228,0.143704,0.082932
2118,0.000000,0.452193,0.191238,0.215605,0.171783,0.245442,0.218772,0.143616,0.336582,0.153269,0.112174
2119,0.000000,0.395936,0.226476,0.407036,0.198289,0.177670,0.253705,0.174259,0.361316,0.117734,0.119720
2120,0.000000,0.269530,0.219803,0.285256,0.132035,0.144441,0.212736,0.132135,0.208190,0.199837,0.120818
2121,0.000000,0.278454,0.156167,0.331708,0.125628,0.164873,0.235906,0.130915,0.166692,0.156469,0.102002
2122,0.000000,0.328490,0.189297,0.240186,0.129467,0.321975,0.413427,0.162829,0.306884,0.175956,0.058581
2123,0.000000,0.275763,0.239042,0.264754,0.060782,0.256345,0.226894,0.116192,0.116218,0.138947,0.048491
2124,0.000000,0.221701,0.207746,0.237138,0.102283,0.274723,0.238952,0.087765,0.212186,0.159209,0.058449
2125,0.000000,0.265269,0.224641,0.229535,0.128510,0.301630,0.321713,0.147399,0.246946,0.216963,0.079988
2126,0.000000,0.188617,0.133718,0.151432,0.123805,0.236156,0.349366,0.109202,0.120283,0.204522,0.098260
2127,0.000000,0.257962,0.346878,0.359159,0.092786,0.289062,0.302009,0.137403,0.222434,0.228804,0.066867
2128,0.000000,0.203342,0.271128,0.250879,0.187188,0.285529,0.205617,0.125032,0.163719,0.130071,0.053926
2129,0.000000,0.133998,0.139000,0.266251,0.127659,0.184797,0.154454,0.109270,0.150500,0.132915,0.054414
2130,0.000000,0.192055,0.150007,0.285643,0.129294,0.152749,0.212616,0.187326,0.133460,0.110218,0.042265
2131,0.000000,0.199292,0.294378,0.481647,0.101180,0.279459,0.191455,0.159439,0.240373,0.172656,0.059343
2132,0.000000,0.097883,0.235631,0.623253,0.207799,0.179019,0.242152,0.121113,0.187331,0.165318,0.097570
2133,0.000000,0.185761,0.351579,0.418995,0.111017,0.168744,0.176194,0.234375,0.234479,0.233396,0.128856
2134,0.000000,0.115715,0.163949,0.574026,0.216572,0.264816,0.125822,0.111507,0.135501,0.179045,0.114143
2135,0.000000,0.241030,0.205930,0.389443,0.129950,0.302577,0.094658,0.261678,0.282950,0.160743,0.106234
2136,0.000000,0.249721,0.242323,0.340132,0.114633,0.297155,0.115449,0.300387,0.238604,0.127162,0.102888
2137,0.000000,0.153548,0.215701,0.371713,0.204087,0.397562,0.097628,0.339753,0.246574,0.162918,0.069013
2138,0.000000,0.293366,0.292166,0.392274,0.208754,0.324576,0.100613,0.302593,0.309986,0.184227,0.085107
2139,0.000000,0.245915,0.162312,0.388843,0.132082,0.213073,0.092691,0.244253,0.216516,0.132780,0.065860
2140,0.000000,0.249465,0.254378,0.336484,0.189634,0.256029,0.135498,0.362889,0.274952,0.142739,0.079482
2141,0.000000,0.179511,0.189197,0.527308,0.161563,0.309009,0.148592,0.302461,0.230898,0.083395,0.057255
2142,0.000000,0.139817,0.238126,0.330149,0.122971,0.152024,0.111661,0.365252,0.324400,0.113055,0.026849
2143,0.000000,0.204761,0.251201,0.456545,0.088482,0.091696,0.149801,0.136846,0.255682,0.082303,0.051928
2144,0.000000,0.190549,0.123018,0.497675,0.091442,0.133019,0.094161,0.183776,0.216767,0.186454,0.057634
2145,0.000000,0.151794,0.145664,0.539159,0.084119,0.130525,0.096663,0.139595,0.174804,0.112114,0.063665
2146,0.000000,0.113059,0.202965,0.312507,0.246241,0.134996,0.111458,0.109797,0.264662,0.079401,0.081870
2147,0.000000,0.105006,0.141450,0.497855,0.110868,0.224164,0.119840,0.140250,0.175118,0.058747,0.057256
2148,0.000000,0.088611,0.148299,0.320640,0.111089,0.181235,0.071989,0.099912,0.199767,0.067956,0.043198
2149,0.000000,0.065622,0.091423,0.315428,0.226257,0.160597,0.087722,0.084869,0.217233,0.063868,0.054351
2150,0.000000,0.091510,0.070633,0.288384,0.112886,0.119840,0.184978,0.146273,0.194553,0.055199,0.046367
2151,0.000000,0.136509,0.144541,0.306497,0.097387,0.068978,0.136797,0.122427,0.153243,0.080520,0.057736
2152,0.000000,0.281606,0.067527,0.395665,0.081116,0.053177,0.050302,0.090023,0.109735,0.092245,0.056351
2153,0.000000,0.198127,0.097103,0.206345,0.179620,0.095139,0.125805,0.099967,0.112713,0.090904,0.055563
2154,0.000000,0.228665,0.130603,0.199371,0.117758,0.080185,0.078298,0.078441,0.121464,0.111480,0.060233
2155,0.000000,0.142494,0.086889,0.372374,0.118843,0.095925,0.131691,0.055616,0.109080,0.209249,0.088888
2156,0.000000,0.122849,0.080866,0.205832,0.147242,0.136033,0.087980,0.083618,0.195702,0.092672,0.097705
2157,0.000000,0.090452,0.107061,0.075216,0.182727,0.107194,0.104747,0.227939,0.086929,0.072793,0.069054
2158,0.000000,0.085011,0.098329,0.083518,0.250687,0.173591,0.166867,0.273325,0.118004,0.109175,0.078286
2159,0.000000,0.156703,0.080151,0.074577,0.252385,0.183975,0.192732,0.162623,0.173892,0.105163,0.051300
2160,0.000000,0.204879,0.099947,0.100681,0.156402,0.314567,0.135119,0.195475,0.053589,0.145240,0.051767
2161,0.000000,0.128515,0.111911,0.073602,0.198805,0.269774,0.105266,0.094453,0.060111,0.147281,0.063534
2162,0.000000,0.140428,0.107817,0.106833,0.164539,0.415632,0.127377,0.137898,0.064667,0.124175,0.082192
2163,0.000000,0.174798,0.112345,0.121236,0.112996,0.311119,0.081101,0.157343,0.082277,0.176717,0.046017
2164,0.000000,0.188496,0.067540,0.122202,0.159235,0.305495,0.213519,0.248999,0.288606,0.098028,0.057976
2165,0.000000,0.145341,0.126239,0.087670,0.087235,0.155196,0.165994,0.273514,0.142383,0.195483,0.059181
2166,0.000000,0.209985,0.128500,0.098802,0.139145,0.200147,0.257538,0.090544,0.211626,0.180999,0.063636
2167,0.000000,0.132158,0.160019,0.116758,0.136929,0.166040,0.236836,0.232338,0.226240,0.152215,0.114432
2168,0.000000,0.148019,0.091219,0.194002,0.103680,0.277912,0.228622,0.228842,0.208749,0.207158,0.092793
2169,0.000000,0.184583,0.176237,0.155357,0.104633,0.230312,0.246201,0.354178,0.264801,0.119907,0.074991
2170,0.000000,0.070914,0.111370,0.134945,0.116415,0.141326,0.198169,0.285228,0.295478,0.110458,0.101332
2171,0.000000,0.073551,0.077839,0.077100,0.107291,0.120681,0.198993,0.270487,0.273564,0.156929,0.105883
2172,0.000000,0.045802,0.109706,0.127510,0.105470,0.169460,0.306039,0.222179,0.139655,0.166361,0.067516
2173,0.000000,0.080459,0.101337,0.103582,0.196715,0.154916,0.160929,0.271074,0.163130,0.213646,0.072550
2174,0.000000,0.062838,0.109064,0.170176,0.127292,0.157777,0.174218,0.333084,0.163628,0.170252,0.101770
2175,0.000000,0.123352,0.143195,0.281265,0.182075,0.095447,0.120725,0.226162,0.212896,0.146231,0.069643
2176,0.000000,0.098444,0.123212,0.269629,0.153509,0.126740,0.237717,0.258191,0.276528,0.222045,0.074860
2177,0.000000,0.106804,0.242748,0.248763,0.172252,0.214873,0.257559,0.099809,0.179305,0.261662,0.072742
2178,0.000000,0.120668,0.204631,0.239181,0.100461,0.246662,0.275070,0.134399,0.207546,0.173845,0.077429
2179,0.000000,0.094970,0.135111,0.209738,0.098722,0.303923,0.166823,0.161024,0.317296,0.178712,0.096964
2180,0.000000,0.087426,0.142152,0.273192,0.075030,0.207905,0.165423,0.118146,0.294153,0.258167,0.130426
2181,0.000000,0.087903,0.173635,0.530549,0.097537,0.146583,0.171806,0.140119,0.224275,0.137027,0.120185
2182,0.000000,0.118709,0.200168,0.324816,0.091911,0.387828,0.211382,0.145248,0.213380,0.112870,0.099557
2183,0.000000,0.135744,0.165881,0.201689,0.176186,0.208547,0.176626,0.164085,0.147218,0.355094,0.105985
2184,0.000000,0.188894,0.229631,0.284713,0.127050,0.199263,0.122934,0.279204,0.182056,0.141112,0.082782
2185,0.000000,0.124218,0.281357,0.176009,0.140311,0.269365,0.101035,0.230413,0.068642,0.197490,0.140588
2186,0.000000,0.152877,0.303210,0.181238,0.107418,0.236735,0.213520,0.184566,0.128610,0.348780,0.191420
2187,0.000000,0.205724,0.256873,0.151955,0.092551,0.227316,0.233802,0.227983,0.126608,0.333686,0.134809
2188,0.000000,0.293522,0.331506,0.295498,0.054618,0.243049,0.126519,0.158990,0.130086,0.434656,0.286028
2189,0.000000,0.137150,0.300663,0.214190,0.060801,0.215247,0.158027,0.213612,0.194940,0.288212,0.138739
2190,0.000000,0.098701,0.251530,0.162961,0.080662,0.143919,0.355264,0.184192,0.149655,0.413405,0.141812
2191,0.000000,0.137474,0.253739,0.198446,0.109388,0.137779,0.402547,0.244835,0.230262,0.420785,0.192585
2192,0.000000,0.108561,0.315188,0.120975,0.075896,0.174871,0.311852,0.173532,0.160694,0.463833,0.192299
2193,0.000000,0.136001,0.532816,0.115815,0.121153,0.111246,0.179178,0.264848,0.307927,0.365677,0.132306
2194,0.000000,0.205190,0.239456,0.147011,0.100789,0.103309,0.300952,0.272443,0.128513,0.216369,0.124665
2195,0.000000,0.113567,0.221444,0.170007,0.083222,0.182437,0.251938,0.205802,0.140875,0.201727,0.142702
2196,0.000000,0.153791,0.382822,0.094284,0.141044,0.236742,0.289871,0.280065,0.165722,0.171379,0.198851
2197,0.000000,0.126981,0.230983,0.136151,0.132917,0.249579,0.296416,0.173615,0.197763,0.269726,0.116481
2198,0.000000,0.147922,0.159479,0.153956,0.088811,0.225888,0.227943,0.210176,0.139610,0.194142,0.105427
2199,0.000000,0.173360,0.396891,0.194697,0.135682,0.273867,0.252163,0.273823,0.217436,0.208928,0.117206
2200,0.000000,0.162446,0.262065,0.183404,0.118687,0.238871,0.303729,0.122459,0.237241,0.180898,0.079781
2201,0.000000,0.259679,0.261888,0.176175,0.060894,0.229508,0.407109,0.163831,0.164641,0.226731,0.114576
2202,0.000000,0.141815,0.496298,0.141036,0.127396,0.486678,0.270778,0.282350,0.160612,0.143487,0.134518
2203,0.000000,0.109207,0.239239,0.167076,0.096733,0.437433,0.290331,0.230638,0.110097,0.180164,0.148367
2204,0.000000,0.101838,0.173286,0.145918,0.105903,0.231701,0.516705,0.306178,0.106548,0.192415,0.142916
2205,0.000000,0.143549,0.131839,0.248056,0.140107,0.360683,0.293060,0.213259,0.166226,0.182657,0.229695
2206,0.000000,0.199046,0.203394,0.140829,0.198496,0.225012,0.224301,0.177263,0.175057,0.115802,0.210493
2207,0.000000,0.180353,0.231936,0.163153,0.102376,0.514943,0.193320,0.236540,0.159758,0.139315,0.217784
2208,0.000000,0.159576,0.479535,0.126562,0.192078,0.292980,0.210494,0.336554,0.206803,0.113654,0.130768
2209,0.000000,0.244591,0.594105,0.208609,0.160250,0.219292,0.181863,0.192526,0.283665,0.096108,0.158976
2210,0.000000,0.182255,0.716865,0.332857,0.211762,0.182598,0.131110,0.248921,0.177476,0.075402,0.089441
2211,0.000000,0.202037,0.384101,0.337438,0.187327,0.209259,0.126454,0.209551,0.171213,0.088009,0.064396
2212,0.000000,0.220906,0.632722,0.321770,0.106162,0.129542,0.194318,0.099362,0.228002,0.096688,0.111933
2213,0.000000,0.159701,0.389782,0.346515,0.153536,0.142581,0.243416,0.199775,0.132672,0.099120,0.113463
2214,0.000000,0.170619,0.272575,0.372395,0.125285,0.156523,0.318824,0.216954,0.198523,0.101048,0.107424
2215,0.000000,0.279023,0.266769,0.444408,0.218799,0.183631,0.286119,0.115775,0.181301,0.169979,0.128181
2216,0.000000,0.349548,0.236896,0.439405,0.183291,0.144654,0.303298,0.152449,0.228774,0.183235,0.127030
2217,0.000000,0.211383,0.386225,0.263970,0.100710,0.328852,0.266560,0.214864,0.273057,0.214897,0.126989
2218,0.000000,0.300745,0.116774,0.144784,0.141902,0.232408,0.249180,0.179930,0.329241,0.235364,0.095614
2219,0.000000,0.402214,0.103226,0.336995,0.099732,0.235528,0.388261,0.162821,0.158536,0.250815,0.169168
2220,0.000000,0.301215,0.098888,0.279769,0.092294,0.157049,0.180182,0.080208,0.174271,0.266316,0.093378
2221,0.000000,0.188746,0.106118,0.477679,0.086664,0.190766,0.219387,0.107671,0.145445,0.232111,0.057486
2222,0.000000,0.182959,0.271715,0.173367,0.110039,0.305181,0.272363,0.127543,0.189375,0.176667,0.065285
2223,0.000000,0.135206,0.230861,0.223910,0.175999,0.271108,0.305652,0.143805,0.207314,0.164933,0.064312
2224,0.000000,0.187837,0.217705,0.188466,0.154189,0.268400,0.188420,0.098943,0.145910,0.241485,0.101626
2225,0.000000,0.231173,0.174141,0.522890,0.110399,0.343323,0.279776,0.159695,0.195979,0.204327,0.096591
2226,0.000000,0.226306,0.198134,0.304187,0.125670,0.325393,0.181768,0.139785,0.145633,0.247215,0.058473
2227,0.000000,0.176514,0.189806,0.287553,0.158509,0.237366,0.212387,0.265060,0.210543,0.121072,0.049006
2228,0.000000,0.238007,0.221081,0.552309,0.087201,0.130998,0.184279,0.204975,0.269406,0.107770,0.042487
2229,0.000000,0.132898,0.214451,0.322573,0.206663,0.198615,0.260529,0.158098,0.275594,0.195441,0.066768
2230,0.000000,0.152853,0.355553,0.453409,0.299684,0.272527,0.227809,0.189510,0.215525,0.163573,0.084996
2231,0.000000,0.123300,0.273636,0.445272,0.373209,0.250376,0.146631,0.131675,0.134911,0.169312,0.084683
2232,0.000000,0.147930,0.317369,0.529451,0.301199,0.344657,0.134213,0.137163,0.181204,0.134958,0.156297
2233,0.000000,0.220498,0.253148,0.666878,0.194923,0.294842,0.104862,0.220651,0.180442,0.140733,0.165672
